id,place_name,category,rating,sentiment,sentiment_score,text,label
457,야스라기 나카스,게스트하우스,5,부정,0.545244455,게스트 모이는 룸: 없음 밤 10시 이후 정숙 및 샤워 금지 방은 4명방 2평정도? 가벽으로 방 구분해놨다. 가성비는.....좋...다...,긍정
458,퀸테사 호텔 고쿠라 코믹 앤 북,호텔,1,부정,0.996546447,"서비스 내용과 요금 표시에 오류가 있었음에도 불구하고, 접객업이라고는 생각되지 않는 치열한 대응으로 어지럽혀 버리는 접객이었습니다. 접객 레벨의 낮음과 함께, 방의 청소도 할 수 없었고 화장실 주위는 전객의 것으로 생각되는 머리카락 투성이였습니다. 추가 청소 혹은 방의 변경을 부탁하려고 생각했습니다만, 반대로 또 싫은 생각을 할 가능성이 높았으므로 참아 숙박하기로 했습니다. 최근 몇 년 동안 사용한 호텔 중 가장 낮은 수준의 호텔이었습니다. 숙박하실 때는 나름대로의 각오에서 이용되는 것을 추천합니다. 그러나 위치만 편리합니다.",부정
459,Mars Garden Hotel Hakata,호텔,5,긍정,0.97922647,금연 트윈으로의 예약으로 처음 이용했습니다. 매우 깨끗한 관내입니다. 리셉션에는 작은 수족관이 있습니다.…,긍정
460,나인아워스 나카스카와바타 스테이션,호텔,5,긍정,0.992567062,"정말 멋진 캡슐 호텔이에요! 위치가 최고입니다. 후쿠오카 중심부에 있어서 쇼핑몰, 레스토랑, 나이트라이프 등 모든 것을 편리하게 이용할 수 있어요. 쇼핑몰 안에 있고 지하철역과도 연결되어 있어서 하카타역에서 두 정거장, 공항에서 네 정거장 거리에 있습니다. 쇼핑몰 지하에 위치해 있는데, 정문으로 들어와서 첫 번째 에스컬레이터를 타고 내려가 왼쪽으로 돌면 바로 앞에 있어요. 리셉션에서 QR 코드가 있는 카드를 받으시면 됩니다.…",긍정
461,호텔 트라드 하카타,호텔,5,긍정,0.993715703,"객실 깔끔하고 편하게 잘 묵었어요! 체크인 전,후에 캐리어 맡길 수 있어서 좋았고 카운터에 한국말 잘 하시는분도 계셔서 편했어요 다만 텐진, 하카타역, 캐널시티 등 걸어서 15-20분 정도 걸리는 거리라 마지막날엔 다리 아파서 버스타고 다녔어요 그래도 직원분들 너무 친절하시고 방음 잘되고 좋아서 다음에 후쿠오카가면 또 예약하고싶은 호텔이에요 !",긍정
462,퀸테사 호텔 후쿠오카 텐진 코믹앤북스,호텔,2,부정,0.93116492,"WiFi가 너무 약해서 5Mbps 정도밖에 나오지 않았다. 그것만으로, 다음부터는 다른 숙소를 선택하려고 하는 레벨.",부정
463,씨사이드호텔 트윈즈 모모치,호텔,2,부정,0.985772669,Wi-Fi가 거의 작동하지 않습니다. 전파가 약하다,부정
464,코코호텔 프리미어 하카타(구 텐자호텔 하카타 스테이션),호텔,2,부정,0.968484759,"원래의 레오 팰리스 호텔 시대에 몇번이나 숙박하고 있었으므로, 텐자 호텔에 리브랜드 해, 어떻게 바뀌었는지를 기대하고 있었습니다만, 주차장이 부지 내에서 요 그 제휴처를 대신한 일이나 방의 이동 등, 조금 실망스러운 결과였습니다.",부정
465,The Luigans Spa＆Resort,호텔,2,부정,0.950046957,직원의 접객에는 보라 있다. 물론 없다.,부정
466,EN 호텔 하카타,호텔,5,부정,0.994087338,"제 실수입니다만, 날에 실수로 예약해 버렸습니다. 예약 사이트의 이용 규약에는 어떠한 이유라도 환불은 할 수 없다고 하는 기술이 있어, 별도 새롭게 비어 있는 방의 예약을 생각하면 2배의 지출이 되는 것은 어쩔 수 없는가라고 포기하고 있었습니다만,…",긍정
467,The Luigans Spa＆Resort,호텔,2,긍정,0.732980967,완전히 작은 어린이와 함께 호텔입니다. 커플 방향이 아닙니다. 호텔 입구에 들어갔을 때 패밀리가 될 것이라고 생각했습니다. 고급감을 요구하지 않으면 가족 동반에 좋다고 생각합니다.,부정
468,더 레지덴셜 스위트 후쿠오카,호텔,5,긍정,0.989487767,방에 세탁기가 있어 편리해!,긍정
469,The Luigans Spa＆Resort,호텔,1,긍정,0.727208018,"산후 케어 호텔로서 이쪽을 이용했습니다만, 산후 케어의 조산사씨등이 몹시 좋았던 만큼 호텔측의 대응이 심해서 유감이었습니다. 12시 ~ 체크인에서 수유 등이 겹쳐 늦게 가버린 우리도 나빴던지도 모릅니다만, 레스토랑의 입구의 접수에는 아무도 없고, 안쪽까지 주위를 바라봐도 소리를 어쩔 수 없는 사람조차 없다. 사전에 오는 것도 몇 달 전부터 알고 있고, 가족이 추가로 이용하는 것도 전하고 있는데 왜 기다렸는지 모른다. 뷔페의 설명도 빨리 다리로 설명되어, 테이블은 앞쪽의 잔의 물방울은 톱, 부탁한 파스타는 전언 잊혀지고 있어, 30분 지나고 이쪽이 전해 발각했다! 그 후의 디저트 어쨌든 기다려 지나서, 제공 시간에 길다고 느껴, 먹지 않고 레스토랑을 나왔다! 추가로 높은 요금을 지불해 이 대응으로 산후 케어로서 이용하는 일은 있어도 여행 등에서는 두 번 오지 않습니다. 다른 쪽도 쓰여져 있습니다만, 호텔의 지면 앙케이트에도 썼습니다만, 무엇 없었던 것처럼 이쪽도 스루 되어, 이쪽에 코멘트 남깁니다.",부정
470,도미 인 프리미엄 하카타 캐널시티 마에,호텔,5,긍정,0.994053543,"출장이 많은 나는 전국의 도미인 들어가고 있습니다. 온천과 사우나가 있으면 일의 질이 바뀝니다. 온천의 온도가 낮은 것과 외기욕까지 다리를 목욕에 넣지 않으면 안되는 것이 신경이 쓰입니다만, 샘질도 좋고 청결감도 있어 또 가고 싶어지는 호텔.",긍정
471,램프라이트북스호텔 후쿠오카,호텔,2,긍정,0.817699254,화장실은 더럽다. 책은 더럽다. 아르바이트 감각의 호텔. 호텔을 핥는다. 이 정도로 세련된! 라고 기뻐하는 사람만 이용하면 된다.,부정
472,그랜드 하얏트 후쿠오카,호텔,5,긍정,0.506615996,"호텔 저녁 🍽 과연 그랜드 하얏트, 고급 코스, 고급 서비스였습니다. 다시 묻고 싶습니다.…",긍정
473,미야코 호텔 하카타,호텔,5,긍정,0.995441914,"하카타 역 바로 입지도 좋고, 매우 깨끗하고, 보안도 제대로 하고 있었습니다! 아침 식사도 호화롭고 아침부터 텐션 오릅니다!",긍정
474,호텔 트라드 하카타,호텔,3,긍정,0.584778666,"호텔은 괜찮았고 꽤 새 건물이었어요. |위치는 최고는 아니지만 (하카다역에서 도보 10~15분 거리) 괜찮았어요. |방 크기는 작았지만 일본 호텔 기준으로는 흔한 일이죠. |하지만 객실 청소 서비스는 예상외로 형편없었어요. 빈 물병이랑 음식 포장 용기가 쓰레기통 옆에 여러 개 놓여 있었는데, 쓰레기통이 너무 작아서 버릴 수가 없었거든요. 제가 체크아웃하는 날까지 그대로 있었어요. 일본 호텔이 원래 그런 건지는 모르겠지만요.…",
475,호텔 캐비너스 후쿠오카,호텔,1,부정,0.712787747,프런트의 남성의 카스 상태 레스토랑 사카모토? 남성 직원 접객 핥기 너무…,부정
476,더 베이직스 후쿠오카,호텔,1,부정,0.972842097,"그 쪽의 지하 주차장을 이용해, 권을 분실했으므로, 우선은 호텔 측에 문의하면 「여기의 숙박 이용입니까?」라고 말해져, 「다릅니다」라고 대답하면 손바닥 되돌린 대로 「당 호텔은 주차장과는 일절 관계 없기 때문에」라고 차갑게 다루어졌습니다. 숙박객에게는 주차권 발권하는데 일절 관계없는 것은 이상하지 않습니까?…",부정
477,캐널시티 후쿠오카 워싱턴 호텔,호텔,2,부정,0.917272151,하카타에서 멀지만 커낼에선 가깝다. 하지만 커낼은 하루만 지나가도 될 정도인데 굳이 숙박까진 필요없다. 방음이 안되고 시끄러운 중국인들이 너무 많다,부정
478,호텔 캐비너스 후쿠오카,호텔,1,부정,0.923182428,“프라이버시 침해와 의문의 대응(회사측에 회답 요구합니다) . 이 숙소에 10년간 100박 이상 숙박하겠습니다. 그만큼 안심하고 쾌적하게 지금까지 숙박해 왔습니다. 단지 이번 믿을 수 없는 스탭의 행동…,부정
479,종크 호텔 하카타,호텔,1,부정,0.993155658,"하카타에서 호텔 세 곳에 묵었는데, 여기가 제일 추천하지 않습니다.",부정
480,호텔 홋케클럽 하카타,호텔,2,부정,0.996666491,욕실에 머리카락청소도 안되고 별로였음 다음엔 가고싶지않음 인근 공영주차장이 있고 저녁부터 아침시간까지 2천엔정도 나옴 호텔조식은 그럭저럭 한끼정도 해결할정도임,부정
481,The OneFive Marine Fukuoka,호텔,2,긍정,0.83845675,"🌟2.5 방은 기본 자는 것만으로 충분했습니다만, 역시 욕실 화장실이 좁다………😅 필요한 어메니티류는 프런트 에리어에서 각자 가지고 갑니다(방에는 타월류만 있음) 1F가 주차장, 10F에 리셉션이 있습니다. 주거 지역에 있으며 조용하고 편의점도 근처에 있습니다. 주의⚠️창입니다만, 소방대 입구의 곳 기본 열지 않을 것(시정하고 있을 것)입니다만 비웠던 위험이에요‼ ️🤔",부정
482,HOTEL MYSTAYS Fukuoka Tenjin Minami,호텔,5,긍정,0.991531372,역에서 조금 떨어져 있고 불편한 장소에 있지만 번화가에서 가깝고 매우 편리했습니다.,긍정
483,グームホテル中洲,게스트하우스,2,부정,0.997698843,별로에요 모기 대박 시끄럽고 젠장,부정
484,후쿠오카 토에이 호텔,호텔,2,부정,0.937930584,"후쿠오카 시내에서 큰 이벤트가 있어, 평상시 사용하는 호텔을 예약할 수 없고, 토에이 호텔에 도착했습니다. 처음의 이용이었습니다만, 외관, 내장, 실내나 접수의 사람의 분위기가 매우 좋은 인상이었습니다. 그러나, 수건의 노란 기미, 공기 청정 가습기의 급수 탱크 전체의 누메누메, 금연의 방이었습니다만 난방으로 하면 담배 냄새가 방 전체에 퍼졌습니다. 수건, 가습기는 사용할 수 없고, 방의 담배 냄새에 불쾌하게 느꼈습니다. 다음에 이용하고 싶다고 하면 미묘. 분위기가 좋은만큼 유감스러운 인상입니다.",부정
485,리치몬드호텔 후쿠오카 텐진,호텔,4,부정,0.578720748,"위치는 정말 좋고 직원들도 매우 친절합니다. 별 5개 만점에 5개를 줄 수 있었는데, 금연실을 요청했는데 흡연실을 배정받았고 객실 내 충전기가 작동하지 않아서 별 하나를 뺐습니다. 조식은 별로이니 근처에 있는 그램 팬케이크 카페 같은 식당을 이용하는 게 좋습니다.",긍정
486,호스텔 토키,게스트하우스,5,긍정,0.990733624,사장님이 이쁘시고 친절하시고 남자 어르신이랑 남자 성인분도 잘 해주세요 사장이 깨끗하고 친절하고 남성 노인과 남성 성인 분들도 잘 해주세요. 다음도 놀러 온다고 생각합니다.,긍정
487,캐널시티 후쿠오카 워싱턴 호텔,호텔,1,긍정,0.596136212,샴푸 중에 샤워헤드가 빠져 나왔다. 허리가 아파서 왠지 떠올리면 샤워헤드가 떨어졌을 때 허리에 닿았다. 머리 위의 높이에서 떨어졌기 때문에 이것이 발가락에 떨어지면 골절되었을 수 있습니다.…,부정
488,씨사이드호텔 트윈즈 모모치,호텔,2,긍정,0.988337219,"후쿠오카 타워, 후쿠오카 돔이 가까운 가격도 합리적입니다. 객실은 일반 비즈니스 호텔입니다. 이 에리어는 호텔이 적기 때문에, 후쿠오카 돔에서 이벤트가 있는 경우는 만실이 되기 쉽다.",부정
489,코코 호텔 후쿠오카 텐진,호텔,3,긍정,0.615906417,객실은 편안하고 편의 시설도 좋습니다. |침대는 넓고 기능적입니다. |TV 리모컨이 깨져서 볼 수 없었습니다.,
490,롯포칸,료칸,4,긍정,0.691868603,객실내 노천탕이 있는 방으로 묵어서 가격은 좀 비쌌지만 노천탕이 너무 좋다 뷰도 좋고 사이즈도 넓음 다만 저녁 가이세키가 좀 아쉬움 맛이 없는건 아니지만 특별히 맛있다라고 느끼기는 어렵다,긍정
491,湧水千石の郷,료칸,5,부정,0.638575733,엄청난 메뉴가 풍부합니다.,긍정
492,APA Hotel ＆ Resort Hakata-Ekihigashi,호텔,1,부정,0.998908877,서비스 전반에 최악. 아침 식사를 했지만 먹는 것이 보조되지 않는다. 점원은 휴대폰을 만지면서 주방에서 말하고 있는 시말. 최악의 서비스로 불쾌. 돈 돌려주고 싶다.,부정
493,Hotel Vista Fukuoka Nakasu-Kawabata,호텔,5,긍정,0.990669727,이렇게 편리한 호텔에 묵었습니다. 큰 목욕탕도 좋지만 방에서 천천히 목욕탕에 들어가는 것이 좋습니다.,긍정
494,WITH THE STYLE FUKUOKA,호텔,1,부정,0.995431423,직원의 질이 나쁘다. 다시 가지 마라.,부정
495,코트 호텔 후쿠오카 텐진,호텔,2,부정,0.946869135,괜찮긴 하지만 그렇게 추천하지는 않음,부정
496,The BREAKFAST HOTEL 후쿠오카 텐진,호텔,1,부정,0.997397184,융통이 전혀 효과가 없다. 내가 방문한 일본의 호텔 중에서도 최저 랭크. 매우 친구에게는 추천 할 수 없습니다.,부정
497,더 블라섬 하카타 프리미어,호텔,1,부정,0.998650849,"정말 끔찍해요! 최악이에요! 청소를 3일에 한 번씩만 하는데, 그것도 쓰레기통 비우고 수건만 갈아주는 게 전부예요! 침대, 바닥, 욕실은 아예 청소도 안 되어 있어요. 정말 용납할 수 없어요! 이렇게 끔찍한 경험은 처음이에요! 이 호텔을 예약하신다면, 각오 단단히 하세요!",부정
498,호텔 마이스테이스 후쿠오카 텐진,호텔,1,부정,0.998596251,"객실 설비와 비품은 파손되고 긁힌 자국이 많았으며, 벽은 수리나 관리가 전혀 되지 않은 채 얼룩져 있었습니다. 엘리베이터 바닥 타일은 깨져 있었고요. 일본에서 묵었던 호텔 중 최악이었습니다. 꽤 오래된 호텔인데도 제대로 관리가 안 되어 있으면서도 새롭고 잘 관리된 호텔과 똑같은 가격을 받고 있었습니다. 특히 프런트 데스크 직원이 불친절하고 비전문적이었던 점은 일본에서 처음 경험하는 일이었습니다. 다른 곳에 묵는다면 절대 후회할 겁니다.",부정
499,더 베이직스 후쿠오카,호텔,5,긍정,0.994790554,"출장, 여행 등으로 동급 호텔에 많이 묵어봤지만 그 중 제일 좋았어요. 비즈니스호텔 치고는 객실도 넓고 침대도 편했어요. 객실 구석구석 배려가 느껴졌구요. 로비도 멋져서 호텔 답고 여행 온 기분이 느껴져 좋았어요. 직원 분들도 친절하고 프로다워서 좋은 서비스에 감사했습니다. 사실 텐진 쪽 지역을 더 좋아하지만 그럼에도 다소 이동에 시간을 들여도 다음 후쿠오카 여행에서도 다시 가고 싶습니다.",긍정
